,id,handle,tweet
696,1254156222162321408,SamMorris_adl,"@JoeBiden Unless you’re Donald Trump, in which case I endorse drinking/injecting bleach"
697,1254156210707841031,jrzgrlz,"The ego. The vanity. The depraved indifference to human life. 

That's the President of the United States, Donald Trump. https://t.co/vjQH7oJB22"
698,1254156207406841856,Trishalla2012,"Somehow I Don't See that Happening... #Irish #Scotland 

Donald Trump’s Company is Seeking Handouts from Foreign Governments for Three Struggling Golf Resorts, in what one Legal Scholar called a ""Flagrant"" Constitutional Violation. https://t.co/2ByDv1gk6j via @HuffPostPol"
699,1254156191162343424,srbija_eu,"US President Donald Trump's temporary order to suspend immigration is part of a broader scheme aimed at curbing arrivals into the country, Senior White House adviser Stephen Miller supposedly shared in an off-the-record call on 23 April, reports The Washington Post. https://t.co/mXCqLc782T"
700,1254156184510173184,Douud,@katietheplant Am I thenly one to see Donald Trump?! 😂 https://t.co/9e79iLHL4u
701,1254156156299182080,TheresTJP,"Listen to Donald John Trump.

#BadMedicalAdviceIn5Words"
702,1254156149529604096,thereisanocean,@DeAnna4Congress @realDonaldTrump Do ... you ... understand ... English?  Donald Trump ... just said it!
703,1254156135109713921,walker1585,@piersmorgan Such a Donald Trump comment to make
704,1254156129816522755,Marose111,@TheMarySue Donald Trump tries to get people who are dumber than he is for this job!!
705,1254156120299577344,ItsAllICanDo,"@LogicalLIberal5 @NYYMichael @RisaLS15 @ellerbestyle @ObscureCure @TheSBP @erinbliss @pugapoo3 @4everNeverTrump @NakatomiTim @JoeBiden The four presidents with the biggest deficits are Barack Obama, George W. Bush, Ronald Reagan, and George H.W. Bush. 
Donald Trump is on pace to exceed them all."
706,1254156118923849731,Janna_802,"I got my paper stimulus check in the mail today, and in the memo section it does indeed say ""Economic Impact Payment [from] Donald J. Trump"". If this wasn't actually a valid check, I'd have run it through my paper shredder immediately."
707,1254156114901577736,rog_browning,@HillaryClinton Feel free to poison yourself because you lost to Donald Trump.
708,1254156113215447042,BarneyBlather,Donald Trump’s Surgeon General Jerome Adams throws up his hands https://t.co/dG7BCGTpyz via @PalmerReport
709,1254156096060735489,Christi90711921,@cjtruth @realDonaldTrump Donald Trump is fake news.
710,1254156093594365953,information4U2,"Donald Trump’s company is seeking handouts from foreign governments for three struggling golf resorts, in what one legal scholar called a ""flagrant"" constitutional violation. https://t.co/yd0dYEyvnz"
711,1254156087219179525,Mary57230765,@realDonaldTrump Please get rid of them Donald Trump please
712,1254156082198560768,Access34708464,"@99freemind https://t.co/RespXvXUfz
Donald Trumps Nuclear Uncle John G Trump MIT Archived Interview"
713,1254156079086305281,Clayton03505894,Donald Trump is the hardest-working president ever! How do I know this because I'm 50 years old and they taught history when I was in school! I guess they teach climate change and PC in history classes today! https://t.co/yGR1TNScWG https://t.co/FPs1YQV3HX
714,1254156071796649988,JonnyPrinceC,"This guy seems to have taken Donald Trump's message about UV light a bit too seriously. 

Forgive the Headbanging Chellists(it's finland hosting #EurovisionAgain) https://t.co/V3erNwd6ds"
715,1254156069456224258,amsterdam_bill,"With the warm support of US President Donald Trump.
He has been preparing for this for 2 years. https://t.co/pQbWqihG8F"
716,1254156063294832641,Makhado15571085,@BarackObama @JoeBiden Sleepy joe really?😂Donald Trump will win
717,1254156057267458048,Sugarfreedom9,"@GOPLeader @realDonaldTrump 100 years from now, children will be reading about the end of the GOP due to the crimes of Donald Trump, and the failures of the Republican Party during the Covid 19 pandemic."
718,1254156046970601472,perezrj25,"Rudy Giuliani may have said the dumbest thing yet uttered about the coronavirus

https://t.co/narKjlijx4
I WOULDN'T WASTE MY TIME INTERVIEWING HIM. HE IS ANOTHER DISGRACE FOR THIS COUNTRY. HE DOESN'T CARE ABOUT PEOPLE DYING,  ABOUT THE CORONAVIRUS HE IS ANOTHER NY DISAPPOINTMENT"
719,1254156003609915392,real_aaron_reed,@zakenram Seriously. Watch fewer American youtube videos. Make friends and begin to think like a normal person. Donald Trump isn't that bright and muslims aren't evil.
720,1254156001911209984,Zebop,"Donald Trump reminds me of those dumb old white bosses of old. He is barely functionally illiterate, can barely write his name, everyone has to do his job--and he treats everyone like shit."
721,1254156000883552262,VanityFair,"Trump’s surprise announcement will bring 1,000 cadets back to campus during a pandemic https://t.co/TFQKpc4f7Z"
722,1254155998035673089,thegr8bobby,"Donald Trump will tweet condolences about a murdering sociopath’s death while not acknowledging the over 1,000 Americans that are dying everyday. I guarantee it."
723,1254155992683679745,JordanHardwic10,"@PEACE77772 @roper_93 He called mexicans rapist, he said the only people he trusts to count his money where's yamicas, said there were good people on both sides during a neo nazi rally,
To make things easier here's 50 years of trumps racism https://t.co/V2re5JziGj"
724,1254155990712365056,livethelyrics,I cannot believe there are people who legitimately believe a word that comes out of Donald Trump's mouth.
725,1254155990066290688,arnie_brown5,An Add Worth Your Time.  https://t.co/ZQ4nqxIbvf
726,1254155973654196230,DebraRoper11,"Do Democrats really think they have a winner with Joe Biden? The only winner will be President Donald J Trump !! And the American People know it. That's why in November we will turn this country red !! Nancy Pelosi, you and your corrupt following can't stop what America wants !! https://t.co/FZGCoNZf7H"
727,1254155967798837248,RarisHeart,"@Ordinary1World Donald Trump. After him, William Barr."
728,1254155964061814786,crabbyxpanda,"@TalbertSwan @KatrinaLeila @realDonaldTrump Wtf are you on about?? Really, you sat there and thought that Donald Trump was telling people to drink bleach? BLEACH?? 🤣 Either you're dumb AF or you just wanna twist it because you really hate the man that much 🤔... Actually i think it's both."
729,1254155959657803776,RandomNews5,Never trick the Selling' The Hudson Valley’s Raise the Inters in Electious Dutch Donald Trump can angry and Where?
730,1254155946537803776,tandem21,"@TrinityResists @MsActiviss @tedcruz Cruz is not a man. Just a sycophant. And to make it worse, he LET his wife, father &amp; faith be disrespected by this POS Donald Trump, and never said a word."
731,1254155928028446722,l_taurean,@LeftFlankVets I'm calling it right now. Joe Biden is going to get crushed by Donald Trump. The Democrats are playing the lesser of two evils game again. They suck at it.
732,1254155918322909184,LongIslander57,"Not even laughing...
https://t.co/3plzWFwARA"
733,1254155918289383425,rnsr4u,Donald Trump Does Not Owe Millions to Bank of China https://t.co/TaiNO85sbe
734,1254155914833166337,klassalle,Donald Trump just cut and ran - Palmer Report https://t.co/w8jHU9ncHM
735,1254155905719046147,dwarftrouble,"""Make no mistake. Donald Trump is going to find a way to attack and cause great harm to the American people if he believes that he will lose the 2020 election."""
736,1254155899222085632,SonnyVermont,@1055anton @artsyboy1985 I had no idea I was following an idiot...  You people need to grow the f**k up.  There is only one enemy and his name is Donald Trump.
737,1254155894511853574,drakicus2740,"Amid state openings, US closes in on 1 million cases https://t.co/DpsEv2EmNN

Donald Trump you'll never be able to wash the all the innocent blood off your fifty hands,"
738,1254155883220779008,AnthonySesay3,@realDonaldTrump Donald Trump is one of the primitive herbalists that mutilate any part of the body that aches and forgets that treatment of any kind of disease in the 21st century must be scientifically proven to be safe and effective.
739,1254155877755441153,Brenleighd,"@realDonaldTrump Does it matter which expert you were speaking to? YOU are not an expert nor a Dr!! Shutttt-Daaap! 
Republican Group Asks Americans A Critical Question In Scathing Anti-Trump Ad https://t.co/pU1UxmvmYx via @Yahoo"
740,1254155865755734017,Baggerazzi,Two conservative groups working to defeat Donald Trump in the 2020 election released online ads attacking his handling of the coronavirus pandemic. https://t.co/akT5iBeefL via @HuffPostPol
741,1254155862861418496,PMLorber,@paulapoundstone @andersoncooper Imagine Donald Trump owning a mistake so gracefully.
742,1254155849934819330,finisher65,Republican Group Asks Americans A Critical Question In Scathing Anti-Trump Ad https://t.co/73P6X6CHni
743,1254155840564707328,DwaineSteven,"@sharonmarieocon @w_terrence I loved it when Donnie ""Disinfectant"" Trump ran like a coward after his 20 minute ""Press Conference"" yesterday...
#WeakAzzPresident 
https://t.co/hkdqCCUaIg"
744,1254155840057012224,AtlassiTeresa,"Thread by @COsweda: Thread @MarcACaputo @meridithmcgraw @anitakumar01 perfectly exemplify how hatred of @realDonaldTrump makes people do reallytupid things. https://t.co/CJQNtxEars… ""Politico edited on Saturday morning a story claiming Donald Trump owes… https://t.co/GjIXJIgONj"
745,1254155836034813955,guywgane3,"""And is there a way we can do something like that, by injection inside or almost a cleaning?"" 'Sarcasm' by Donald Trump. https://t.co/uVMJhxD0V7"
746,1254155827784581120,empire_of_dust_,Waiting for Donald Trump to comment on the death of his great friend Kim Jong Un
747,1254155823296675842,lenny51088437,@realDonaldTrump If Americans still think Donald Trump is a good president 🤦‍♂️💀💀
748,1254155822592032768,davidinmiami3,Remember he’s impeached president Donald J Trump now somebody needs to grow some balls and use the 25th amendment
749,1254155822382358528,Mariah02361325,"my church, a traditional Catholic Parish HATES Donald Trump just thought that should be out there"
750,1254155820662743044,TwadeePutther,@charliekirk11 @RealJamesWoods Is it possible to get Dodgy Donald to intervene and prevent evidence from being presented like Trump's impeachment trial?
751,1254155794779705346,DREWADB,@SaeedDiCaprio And Donald Trump is STILL president!!!!
752,1254155790769958914,2AATKINS,"@realDonaldTrump Donald Trump Ventilator King , you said people would call you that !"
753,1254155762009399301,PaulLambe9,"Fiddling Trump's attack on Biden, highlights president's own past dealings with China.

Fiddling Trump, says it was sarcasm. 

When he suggested injecting disinfectant, to treat coronavirus.

Dishonest, deluded, dithering, Donald. https://t.co/2xqlJ04ofy"
754,1254155756867371013,mstee0226,@JoeBiden I hope you're prepared for Donald Trump...seriously
755,1254155748571066371,MidoriLiz,@realDonaldTrump Donald Trump might be the dimmest President the US has ever had  https://t.co/Y7ap7Zfaan
756,1254155743957340161,africanbandanna,Debacle of Trump's coronavirus disinfectant comments could be tipping point https://t.co/fGiRfU3eUX
757,1254155733844647936,ionel_prodan,"@realDonaldTrump BREAKING NEWS: China now is trying to steal the research our Great Leader Donald Genius Trump on coronavirus using the amazing formula BLEACH even after he praised the love for China so much.
I find this very disturbing. https://t.co/x4MH4gG7Xe"
758,1254155690500915200,AmineKorchiMD,If Donald Trump was a radiologist ! BRILLIANT ! https://t.co/Vb2CYeie8k
759,1254155685211840513,thoby_wendy,Legal expert explains why it’s literally impossible for Donald Trump to postpone the election https://t.co/qxT0XBeCxJ via @PalmerReport
760,1254155681701167105,MarciaPurse,"Best line in CNN's article at https://t.co/YLVLYOQMaJ - ""While he almost always attends the daily press briefings, Trump rarely attends the coronavirus task force meetings that precede them. The task force doesn't seem to mind."""
761,1254155680992329728,meowmorgann_,That hoe Donald trump said drink bleach and y’all hoes DID LMAOOO I HATE THIS COUNTRY BRO
762,1254155673580924929,kickufem2,From article: If you look at human history there is one trait that all malignant narcissistic leaders have in common: They kill mass numbers of their own people. Why would Donald Trump be any different? https://t.co/Tra3NEozTz
763,1254155662726135808,drdanratner,"@realDonaldTrump We have now tested the fact that we have more people in our country than all but two other countries! This is like bragging about Cleveland Browns touchdowns in the last ten years. No context, no percentages, no reality. Donald Trump’s math grade: F."
764,1254155658078810112,MarieON93755057,@DonaldJTrumpJr @nytimes @JoeBiden I think you should be worried about your own father. https://t.co/NrsmpQRmsK
765,1254155647437828096,mdtoorder,"Say it loud, say it clear: Donald Trump needs to resign over his handling of the #coronavirus https://t.co/TKuKOQ9npA"
766,1254155625380143104,MechaEmperor,"@meganranney @MalcolmNance NY ain't the only one apparently:
https://t.co/4l54BH3p0f"
767,1254155624843075584,julienearle,"donald trump is like if michael scott became president but without the charm, kindness, or heart just the bad decision making, over optimism in the face of crisis, and inability to be an effective leader"
768,1254155617268379651,pondpaddler,@IL0VEthe80s Donald trump after injecting dettol
769,1254155614676123648,mscrynld,The Luxury of Irresponsibility - New York Magazine https://t.co/hEeeCuaNkq https://t.co/Zm9Nt4kvwY
770,1254155607382335490,WasteOf11884042,"@eugenegu @realDonaldTrump Hey TDS boy! Decided to unblock me then? Still commenting on Donald Trump to promote your business? Quack, quack, quack!"
771,1254155607260532737,shondi99,Dr. Birx goes viral for reaction to Trump's 'injection' comments https://t.co/AmHNPkXCMf
772,1254155601547948032,joe172726,"@lighthouse_beam @KarenLadybug1 @Dvscott81Scott @Ecomemory1 @BooBoo03871369 @mickelodoole @TimothyHamby2 @PennyleIFB @Leighforusa1 @WenMaMa2 @sbnauman @Go_USC_Gamecock @1TechnoBuddy @Ginalolaknits @hog_whisperer @Holly_WV @Hopeisalive66 @9999PatriotUSMC Saved America in 2016 by electing the one person on the planet unafraid to STAND UP FOR AMERICAN'FIRST.
Donald Trump! KAG 2020 bell rang for Round two. Let's rock."
773,1254155600117800970,aragav8r,Donald Trump Goes Full Gladiator On Washington Post Reporter In Absolutely Epic Exchange; You Have To See This  https://t.co/V4Ycv1CyoU
774,1254155586243100674,AnthonyLaAries,Obama is probably Donald Trump. Just another face to put on and wear.
775,1254155584665878531,MrImpossible12,"@AnOpiner @DanScavino God Bless you, Donald Trump. #WWG1WGA https://t.co/4W25e3yMe9"
776,1254155580287193090,cprinatlanta,"@real_defender @realDonaldTrump American bodies are now being bagged in black trash bags and you still support trump who lied to all of us.
January 22: “We have it totally under control. It’s one person coming in from China. It’s going to be just fine.”
Donald Trump https://t.co/tBT926VDxp"
777,1254155572452130820,Dakota_Mom2,@GOPChairwoman How's Donald #ISISleader Trump's 25 accusers doing? Has he given the authorities his DNA sample yet?
778,1254155548108427275,lamarshall,Donald Trump’s owes #China. Personal debts that conflict with what’s good for us as Americans and endanger the country. https://t.co/m9aCaOyb8Z
779,1254155547718422528,dwarftrouble,"#GOPGenocide #TrumpGenocide 
""If you look at human history there is one trait that all malignant narcissistic leaders have in common: They kill mass numbers of their own people. Why would Donald Trump be any different?"" https://t.co/FcOdM3s6LF"
780,1254155535005310977,ritualinajar,The scariest are the people in the spiritual community who somehow end up believing and promoting all of  the things Donald Trump and Alex Jones do and attempt to spin it into knowing some “deeper truth”- bitch stfu- you’re just a fucking racist.
781,1254155534476992520,TheRealDougGoin,@RealHFegelein @davidwebbshow @HillaryClinton With every death under the moon being classified as COVID then it appears I'm not the one drinking the bleach. Even Dr. Birx has stated as much. But you go right on ahead doing the lefty thing and blame Donald Trump for people getting sick.
782,1254155530991472646,ShitPosterBot,I licked Donald Trump because it sneezed at me.
783,1254155520505778177,K4719971,"USTF 505?
Capital letters: TUSJTFOSH=138
138=KEEP AMERICA GREAT
138=DONALD TRUMP 
138=O LORD JESUS
138=QUEEN OF HEAVEN
Note: USAID is right side up https://t.co/utW8dNwwJg"
784,1254155513157373952,ThomasEsker,"Donald’s lawyers asked a court to put her case on hold until New York's highest court rules in another woman's defamation case with him — if an incumbent president can be sued in state courts over alleged conduct outside his official duties.
#TrumpIsGuilty https://t.co/4c2y4DBTDS"
785,1254155512083603464,TekWhiz,Wow! Trump Waited a Whole Week Before Blaming the Coronavirus on Obama https://t.co/nPM51rlku1 via @VanityFair
786,1254155502860341250,razor5edge,"Donald Trump supporters trying to cure corona virus #disinfectant
https://t.co/d6EZWkQUzf"
787,1254155490508058625,realFrogPond,@NCalKerrAnne1 @MikePerryavatar Trump Derangement Syndrome (TDS). Those who believe Donald Trump can do no wrong and is our glorious deity.
788,1254155486695489538,B_McBeardface,@AlbertoPupo84 Donald Trump with a high intensity UV lamp up his arse .........
789,1254155484619251712,MrNickMason,Kim Jong Un took Donald Trump’s recommendation of injecting disinfectant a little too seriously.
790,1254155472216690688,maninajeep,@realDonaldTrump Yeah “everyone else” has serious problems. Only Donald Psycho Trump is all knowing and perfect. That’s your story and you are sticking with it
791,1254155459533119489,ClVlLGROUPlE,"sincerely hope donald trump d*es soon ❤️❤️❤️ no human being should have to fear that they will be refused any kind of medical treatment, especially in times like these. what an absolutely vile piece of shit"
792,1254155452419432448,mpenay_pena,"@realDonaldTrump It’s all on Video, Donald Trump!"
793,1254155450238603266,moknows5150,Love these https://t.co/AK8CkFudXC
794,1254155445297729537,EmmaMoor,"Joint statement by President of the Russian Federation Vladimir Putin and President of the United States of America Donald Trump commemorating the 75th Anniversary of the meeting on the Elbe
https://t.co/9tnjn3YGvg"
795,1254155439203328009,lexraz1,Debacle of Trump's coronavirus disinfectant comments could be tipping point https://t.co/kIhW25sSjO
796,1254155425970298885,losdahghost,@DanielNewman @GOPChairwoman @realDonaldTrump Trump is our savior . You guys are blind to the truth . Sit down and expose yourself to the truth !!! Thousands of little kids are being saved but human trafficking thanks to Donald trump but does the news cover that at all ??!!!?? No ! Cause the media works for the cabal !
797,1254155425416712192,lmelendez49,"Lawsuit Charges Donald Trump with Raping a 13-Year-Old Girl
A civil suit against Donald Trump alleging he raped a 13-year-old girl was dismissed in California in May 2016, refiled in New York in June 2016, and dropped again in November 2016.
Note: She sued for $100 million!"
798,1254155423059451905,Yungraf1988,@MiseryEater101 I hope Donald Trump is Next
799,1254155417191452672,Rajaa94_kent,Donald Trump's best friend Kim Jong Un has passed away....
800,1254155416709271552,public_rex,@DonaldJTrumpJr @nytimes @JoeBiden 25 women have credibly accused Donald Trump of sexual assault with incidences stemming back to the 1970s. #JustSaying https://t.co/vl9WV1VMO9
801,1254155402549362689,jayoung1892,"@FrothyFatCoffee @rubikees @samg399 @LauraWhitt32 @GiantPrepper https://t.co/bVBljeBDuN

It's his own words on the @HowardStern show. He can get passed them as much as Biden can get passed ""Video proof"" 15 year olds are little girls"
802,1254155399306964993,Bella71131318,@real_defender And Donald Trump payed off so many female we lost count. Don’t forget the pussy statement.  And these accusations aren’t 40 years old like Trumps happened 4 years ago
803,1254155395968491522,sammymbausa,Donald Trump on Muslims (C-SPAN) https://t.co/bYVA48tzwV
804,1254155388737511427,Carolkry,@LyellBan @naughty_shiba @Hock_35 @wdunlap @aozzi_c @DeAnna4Congress @melchorley @realDonaldTrump if you think doctors are treating patients based on what Donald Trump has to say in a press conference you're sadly mistaken. The problem is people who don't know any better are listening and believe what he says.
805,1254155367979929602,BarristerNG1,"Scientists rubbish Donald Trump’s claims, Uv rays can kill coronavirus https://t.co/FGWd1I3sEA https://t.co/jOhJGtx1z0"
806,1254155357062119425,libertyinatx,"@awstar11 Donald Trump: people hang on his every word and drink stuff they’re not supposed to and die

Florida governor: people ignore what he says and do the right thing and prevent a disaster 

Funny how explanations, however inconsistent, always emerge that put Repubs in a bad light"
807,1254155346135912449,sexy_vegetables,&lt;br&gt;What's the new fad diet? &lt;br&gt; &lt;br&gt; --The Donald Trump Seal of Approval™.--&lt;br&gt;
808,1254155344026238977,LesaBoy23464441,"https://t.co/KJn29rfH0q
Updates on how much is being done to combat the BIOWEAPON and protect our country. The press and those who are not wrapped right consider this, without our dear President their would be war RIGHT NOW. Be grateful we have who we do, TRUMP 2020, lucky."
809,1254155342935658498,sherijohnson,"@mattykeel @hotspacecosie I’m not sure who you’re describing, but it most certainly isn’t Donald Trump. #dumbass 🤣🤣🤣"
810,1254155335948013568,AnneFlaherty3JM,"Say it loud, say it clear:  Il Douche needs to resign over his handling of the coronavirus https://t.co/sCrRhy792o via @BostonGlobe"
811,1254155335939620865,klassalle,Donald Trump throws utterly bizarre Twitter tantrum - Palmer Report https://t.co/Ry6MPOvEZ6
812,1254155324841316352,JoshDeveson,Donald Trump the USA president tweeted about Triple H is a total winner! Happy 25th Anniversary of HHH's Westling Career! LOL at HBK showed video package of HHH's Wrestlemania losses in Smackdown! This tweet is better than most of his other nonsense tweets. #HHH25 https://t.co/uqESuhJgon
813,1254155322295549952,doguatex,@HillaryClinton You are right.. Donald Trump the loon
814,1254155316800954369,HenryMarten1602,"Say it loud, say it clear: Donald Trump needs to resign over his handling of the coronavirus https://t.co/S8ZBN3qme4"
815,1254155310622806024,IndMediaGroup,Donald Trump unfollows Piers Morgan on Twitter after Good Morning Britain host slammed ‘bats***’ coronavirus cure theory #DonaldTrump #PiersMorgan #GMB #coronavirus #batshit #Southend #Worthing #SouthYorksBiz #Edinburgh #LondonNetworker #PresidentTrump https://t.co/HIevkMayKt
816,1254155296814989312,Elaineschofiel9,"The Guardian: Debacle of Trump's coronavirus disinfectant comments could be tipping point.
https://t.co/4araMa0cUx

via @GoogleNews"
817,1254155287738626049,Officialfauna,"@realDonaldTrump Explain this?

 https://t.co/k9I2veGRAM"
818,1254155274975313933,PalmerReport,Legal expert explains why it's literally impossible for Donald Trump to postpone the election https://t.co/4dm5H3z9Jh
819,1254155250019205122,ursusmiratus,"Today it is 1885 days ago and counting since Donald Trump unreservedly guaranteed to release his tax returns... 
#FollowTheMoney #TrumpRussia https://t.co/HRcv0O6o5b"
820,1254155249050255360,bluestatestuff,"Hey Resistors! Does anyone out there know a woman who plans to support Donald Trump in Nov?  If yes, please describe this individual and if known, their rationale for support."
821,1254155244851785729,abdulmshaheed,"*Mark Zuckerbeg likes this*

*Elon Musk likes this*

*Laxmi Mittal likes this*

*Donald Trump quote tweeted this with ""This is Yuge""*

*Donald Trump retweeted this* https://t.co/69Uh4iF1Sd"
822,1254155243668922369,Radio_Attitude,@realDonaldTrump If Donald Trump Got #COVID19 Would You Advise Him To Take  Hydroxychloroquine And Azithromycin With A Heavy Lysol Disinfectant Chaser?  #TrumpIsALaughingStock #TrumpIsAnIdiot
823,1254155240657555456,sueh_22,That’s what Donald Trump meant about gettinglight inside the body - swallow a strip light bulb!  #EurovisionAgain
824,1254155240347258880,PerkinsNana,This guy if we no take time...if he see Donald Trump sef he go rap show am 😂🤣. https://t.co/Wg4E7O3HNb
825,1254155237788545024,tineboobies,"donald trump rushing to go to north korea after knowing kim jong un is dead:
#KIMJONGUNDEAD 
https://t.co/HbGoRu6bU9"
826,1254155236488298496,LaynieMorgan,"🇺🇸Our President Donald J Trump 

Is not running against Joe Biden 

🇺🇸He’s currently running against Deep State Voter Fraud. 

🇺🇸America will remedy that🇺🇸 https://t.co/il4xOjJmwP"
827,1254155230440296458,ami2795,@James1288743250 England's  runner up in the Donald Trump impersonation competition 2020.
828,1254155227743293441,__Dawdling,"https://t.co/P0fN1JHG8N

Link to the entire transcript.  @realDonaldTrump was speaking to and asking questions of Bill Bryan of the DHS on Thursday.  He asked Deborah two questions, one unrelated to sunlight and one on whether or not she had heard of light therapies. https://t.co/XmNjOOKRvn"
829,1254155227361665026,TheRealDWoo,"I would pay all I can afford to have this be the start of every ad this year.

Donald tRUMP is not just a clown -- 

he's a very dangerous clown.

https://t.co/XIDgiGlBl6"
830,1254155223070720000,OpinionToday,"icymi

Texas: Donald Trump narrowly leads Joe Biden, but voters give the president mixed grades on his handling of the pandemic and the economy (@rossramsey @texastribune) Details: https://t.co/LEnj5iuEAv https://t.co/06XeOdzZvZ"
831,1254155206427885570,macklt1,When I find a way to donate to you (Donald Trump) without vilifying the Republican  party I will. To many are NOT an Do Not support My President.
832,1254155204087484418,FrankKane_1,"@realDonaldTrump Donald, you’ve had a bad week

If I were you (which thankfully I’m not) I’d probably take a few days off Twitter. You’ve dug enough holes this week, we all know you fucked up, but trying to blame anyone else but yourself right now is insulting even the dumbest of Trump supporters"
833,1254155186412519424,Stopthehate2200,@GeraldoRivera all the hyperbole and bs in the world will not gold plate the obvious inadequacies of Donald J. Trump!   As the curtain is raised - the outcome has the same anticlimax and disappointment as when you opened that empty safe! https://t.co/aV3F4DfZ1X
834,1254155144721321985,stretta,"Donald Trump's profound stupidity should disqualify him from making any further public health decisions. People are dying. We need leadership, not an ignorant narcissist whose only concern is how much praise he is getting."
835,1254155143618191361,andrewfergusson,That light down that guy’s throat is the Future Donald Trump wants. #Eurovisionagain
836,1254155141697110021,aragav8r,"When Congress Returns To Work, Mitch Has a Surprise For Democrats 
—Senate Majority Leader Mitch McConnell (R-KY) pledged to confirm more of President Donald Trump‘s judicial nominees after Congress returns to Washington, D.C.— https://t.co/OQqcb0NY1e"
837,1254155121761693696,rmx9x4,some Americans can hate on Donald trump but they choose to hate on cats..like ¿? first get yourself a president that isn’t telling you to kill yourself and then hate on animals (:
838,1254155120469827585,mapdevil,Donald Trump's UV therapy! #EurovisionAgain
839,1254155107056234496,JasonOverstreet,It involved Elizabeth Warren swinging Donald Trump around and around by his tie like a Oklahoma cowgirl. https://t.co/prs97tahds
840,1254155089822060546,akramhussain07,"Donald Trump suggests injecting disinfectants as a cure for COVID - 19.

He's basically Rahul Gandhi of The United States of America. @POTUS

#Trump #COVID19"
841,1254155085711437824,vewsmith,"""When Trump spews it, you know it ain't true, &amp; he has done worse. Much much worse."" Trump attack on Biden highlights president's own past dealings with China...""Buffoon de jure."" @realdonaldtrump FYF

https://t.co/iwjbmDu6DM"
842,1254155044196364290,bresla_linda,"@realDonaldTrump You called COVID19 a Democrat hoax for weeks. Deny it all you want, it's on tape during your hate rallies &amp; interviews with the press.
Do Nothing Donald Trump is still not testing enough people &amp; lack of PPE is killing our healthcare workers and front line workers!"
843,1254155044062138372,Cynthia80716601,"@AGWilliamBarr Me too, I am voting for Donald Trump Republican across-the-board, from Michigan"
844,1254155030715789312,DonVonCrump1,"@SparklesEverly @G_Shimer @jennyrachelpal @DonaldJTrumpJr Maria Farmer named everyone: I named everyone I thought were co-conspirators at the time. So I named Alan Dershowitz, Donald Trump, absolutely the Clintons, ""said Farmer in an audio clip. “These are people I saw come and go, of whom I knew they were part. https://t.co/WKdzttTE5b"
845,1254155022348279814,timcarvell,"@Merrillmarkoe I keep thinking about that story where crew members of “The Apprentice” explained the challenges of imposing coherence and wisdom on his random, arbitrary decisions. https://t.co/j2yaTWSxw6"
846,1254155020448215041,DDurite,"@thomaskaine5 Caligula, for many reasons. The most recent being Caligula wanted to elect his horse Incitatus to the Senate as Consul. Donald Trump and his sycophants over at HHS, just selected an ex dog breeder Brian Harrison to head the Early Federal Coronavirus Task Force. God help us."
847,1254155015062781952,andy_tweetz,"@DeAnna4Congress @realDonaldTrump DeAnna Lorraine exists only to prop up Donald Trump. She has no interest in serving a constituency or accurately presenting facts. She is a liar, a fraud and a traitor."
848,1254154992283299840,benhall98558585,"""With each passing day it becomes more obvious how unlucky we are that one of the worst crises in American history coincides with Donald Trump’s presidency."" Thomas Friedman NYTimes 4/25/20."
849,1254154951779143680,theIookofdanger,Don’t get me wrong he SUCKS but saying we have to beat donald trump and then saying the person who got the most votes should drop out is like insane
850,1254154940362219521,veronic03642467,@realDonaldTrump It’s Donald trump that is the idiot
851,1254154940248981505,sullivan4538,@real_defender @realDonaldTrump Donald Trump has the Midas touch. Republicans don’t forget you voted for this corrupt liar and carnival con man https://t.co/5GOEMctDHr
852,1254154936926920704,Kellblog,"Say it loud, say it clear: Donald Trump needs to resign over his handling of the coronavirus - The Boston Globe https://t.co/b5TfMbXz6f"
853,1254154926323757062,RShirtman69,@DailyCaller My heart goes out to Donald Trump. It's hard to lose such a close friend.
854,1254154925832982528,LucianFick,"I always love it when newspapers get dollar amounts wildly wrong. Trump owes $211 million, not $211 billion, although $211 million smackers is hardly small potatoes.
https://t.co/zVcc7VHCIR"
855,1254154916051988481,melanie_bert,Joint Statement by President Donald J. Trump and President Vladimir Putin of Russia Commemorating the 75th Anniversary of the Meeting on the Elbe https://t.co/LYeIWLkfTg via @whitehouse
856,1254154914164547587,JFKsportsphysio,@MD33067229 @briantylercohen @realDonaldTrump @MD33067229 = Donald Trump
857,1254154866265436162,sylvaintron,at which point do we decide to put Donald Trump on trial for crime against humanity?
858,1254154848737648640,K88111269,"@mmpadellan “I could stand in the middle of Fifth Avenue and shoot somebody and I wouldn’t lose any voters,” he said.  Trump 2016. #neverforget https://t.co/uuX4znA3zl"
859,1254154843150708737,tjlthornton,Two conservative groups working to defeat Donald Trump in the 2020 election released online ads attacking his handling of the coronavirus pandemic. https://t.co/H3CcmRL11F via @HuffPostPol
860,1254154841745575936,Lyfespleasure,"Dirty Money: Donald Trump 

This man been nuts"
861,1254154835152207873,americanguy40,"https://t.co/zvxG6MnzRS
OHH BOYY LOOK WHAT WE HAVE HERE...CLOWN IN THE WHITEHOUSE...TRYN' TO WIN...DUNCE OF THE YEAR...🇺🇸"
862,1254154832060936192,saulsucks,"@grandson Done
https://t.co/jU60Nby6n9"
